event_date,fighter,opponent,win,name,price,id,sport_key,sport_title,commence_time,bookmakers.key,bookmakers.title,bookmakers.last_update
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Johnny Munoz,1.38,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Liudvik Sholinian,3.15,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Johnny Munoz,1.4,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Liudvik Sholinian,3.1,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Johnny Munoz,1.41,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Liudvik Sholinian,3.0,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Johnny Munoz,1.41,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Liudvik Sholinian,3.0,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Johnny Munoz,1.4,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Liudvik Sholinian,3.0,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Johnny Munoz,1.4,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Liudvik Sholinian,3.0,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Johnny Munoz,1.4,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betclic,Betclic,2022-11-04 23:55:24+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Liudvik Sholinian,3.0,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betclic,Betclic,2022-11-04 23:55:24+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Johnny Munoz,1.41,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Liudvik Sholinian,3.3,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Johnny Munoz,1.43,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Liudvik Sholinian,Johnny Munoz,False,Liudvik Sholinian,3.4,a4175233d62d1d6a2a5b3e6618f665c7,mma_mixed_martial_arts,MMA,2022-11-05 21:00:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Carlos Candelario,3.25,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Jake Hadley,1.36,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Carlos Candelario,3.25,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Jake Hadley,1.37,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Carlos Candelario,3.2,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Jake Hadley,1.37,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Carlos Candelario,3.2,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Jake Hadley,1.37,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Carlos Candelario,3.15,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Jake Hadley,1.36,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Carlos Candelario,3.15,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Jake Hadley,1.36,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Carlos Candelario,3.25,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betclic,Betclic,2022-11-04 23:55:24+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Jake Hadley,1.36,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betclic,Betclic,2022-11-04 23:55:24+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Carlos Candelario,3.4,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Jake Hadley,1.4,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Carlos Candelario,3.5,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Carlos Candelario,Jake Hadley,False,Jake Hadley,1.42,3d7892c86dba6bf6d050b93aed2c0fd9,mma_mixed_martial_arts,MMA,2022-11-05 20:35:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Amanda Lemos,2.9,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Marina Rodriguez,1.44,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Amanda Lemos,2.85,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Marina Rodriguez,1.45,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Amanda Lemos,2.88,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Marina Rodriguez,1.44,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Amanda Lemos,2.85,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Marina Rodriguez,1.45,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Amanda Lemos,2.75,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Marina Rodriguez,1.45,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Amanda Lemos,2.75,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Marina Rodriguez,1.44,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Amanda Lemos,3.05,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Marina Rodriguez,1.47,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Amanda Lemos,3.15,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Amanda Lemos,Marina Rodriguez,True,Marina Rodriguez,1.49,479ef2775c6499df060bcf018d40fb7e,mma_mixed_martial_arts,MMA,2022-11-06 01:15:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Daniel Rodriguez,2.05,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Neil Magny,1.83,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Daniel Rodriguez,1.96,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Neil Magny,1.86,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Daniel Rodriguez,1.93,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,marathonbet,Marathon Bet,2022-11-04 23:49:07+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Neil Magny,1.81,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,marathonbet,Marathon Bet,2022-11-04 23:49:07+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Daniel Rodriguez,1.97,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Neil Magny,1.87,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Daniel Rodriguez,1.97,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Neil Magny,1.87,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Daniel Rodriguez,2.0,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Neil Magny,1.8,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Daniel Rodriguez,2.0,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Neil Magny,1.8,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Daniel Rodriguez,2.08,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Neil Magny,1.88,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Daniel Rodriguez,2.14,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Daniel Rodriguez,Neil Magny,False,Neil Magny,1.92,231ba1ff458f33cb5a1e78fbb9ecc1dd,mma_mixed_martial_arts,MMA,2022-11-06 00:45:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Miranda Maverick,1.14,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Shanna Young,6.05,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Miranda Maverick,1.14,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Shanna Young,6.05,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Miranda Maverick,1.12,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Shanna Young,6.25,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Miranda Maverick,1.14,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Shanna Young,6.1,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Miranda Maverick,1.14,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Shanna Young,6.1,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Miranda Maverick,1.13,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Shanna Young,6.25,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Miranda Maverick,1.15,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Shanna Young,7.4,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Miranda Maverick,1.16,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Shanna Young,Miranda Maverick,False,Shanna Young,7.8,649e306c1ddae4091d2a70f68aeb6932,mma_mixed_martial_arts,MMA,2022-11-05 22:15:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Benito Lopez,4.0,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Mario Bautista,1.26,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Benito Lopez,4.01,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Mario Bautista,1.24,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Benito Lopez,3.5,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Mario Bautista,1.32,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Benito Lopez,3.5,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Mario Bautista,1.32,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Benito Lopez,3.4,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Mario Bautista,1.32,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,unibet_eu,Unibet,2022-11-04 23:55:26+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Benito Lopez,3.4,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Mario Bautista,1.32,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,sport888,888sport,2022-11-04 23:49:07+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Benito Lopez,4.1,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Mario Bautista,1.31,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Benito Lopez,4.3,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Benito Lopez,Mario Bautista,False,Mario Bautista,1.32,ba8c80417daef0f6e3e32866b6f28574,mma_mixed_martial_arts,MMA,2022-11-05 21:50:00+00:00,betfair,Betfair,2022-11-04 23:50:43+00:00
2022-11-05,Jinh Yu Frey,Polyana Viana,False,Jinh Yu Frey,2.22,0c9c797a0005542440ea089e3ea8bc7a,mma_mixed_martial_arts,MMA,2022-11-05 21:25:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Jinh Yu Frey,Polyana Viana,False,Polyana Viana,1.71,0c9c797a0005542440ea089e3ea8bc7a,mma_mixed_martial_arts,MMA,2022-11-05 21:25:00+00:00,pinnacle,Pinnacle,2022-11-04 23:49:07+00:00
2022-11-05,Jinh Yu Frey,Polyana Viana,False,Jinh Yu Frey,2.21,0c9c797a0005542440ea089e3ea8bc7a,mma_mixed_martial_arts,MMA,2022-11-05 21:25:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Jinh Yu Frey,Polyana Viana,False,Polyana Viana,1.7,0c9c797a0005542440ea089e3ea8bc7a,mma_mixed_martial_arts,MMA,2022-11-05 21:25:00+00:00,betonlineag,BetOnline.ag,2022-11-04 23:50:44+00:00
2022-11-05,Jinh Yu Frey,Polyana Viana,False,Jinh Yu Frey,2.09,0c9c797a0005542440ea089e3ea8bc7a,mma_mixed_martial_arts,MMA,2022-11-05 21:25:00+00:00,marathonbet,Marathon Bet,2022-11-04 23:49:07+00:00
2022-11-05,Jinh Yu Frey,Polyana Viana,False,Polyana Viana,1.69,0c9c797a0005542440ea089e3ea8bc7a,mma_mixed_martial_arts,MMA,2022-11-05 21:25:00+00:00,marathonbet,Marathon Bet,2022-11-04 23:49:07+00:00
2022-11-05,Jinh Yu Frey,Polyana Viana,False,Jinh Yu Frey,2.2,0c9c797a0005542440ea089e3ea8bc7a,mma_mixed_martial_arts,MMA,2022-11-05 21:25:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Jinh Yu Frey,Polyana Viana,False,Polyana Viana,1.7,0c9c797a0005542440ea089e3ea8bc7a,mma_mixed_martial_arts,MMA,2022-11-05 21:25:00+00:00,betsson,Betsson,2022-11-04 23:55:26+00:00
2022-11-05,Jinh Yu Frey,Polyana Viana,False,Jinh Yu Frey,2.2,0c9c797a0005542440ea089e3ea8bc7a,mma_mixed_martial_arts,MMA,2022-11-05 21:25:00+00:00,nordicbet,Nordic Bet,2022-11-04 23:49:06+00:00
